Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
PAULO,2017-11-15 16:25:04,00:21:21,,Rick and Morty: Temporada 1: Negócio arriscado (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:21:19,Not latest view,BR (Brazil)
PAULO,2017-11-15 16:02:25,00:22:27,,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:22:26,Not latest view,BR (Brazil)
PAULO,2017-11-15 16:01:08,00:01:09,,Rick and Morty: Temporada 1: Uma loja do diabo (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:01:08,Not latest view,BR (Brazil)
PAULO,2017-11-15 15:38:41,00:22:17,,Rick and Morty: Temporada 1: Realidade alternativa (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:22:16,Not latest view,BR (Brazil)
PAULO,2017-11-15 15:27:53,00:05:49,,Big Mouth: Temporada 1: O milagre da ejaculação (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:05:42,00:05:42,BR (Brazil)
PAULO,2017-10-31 23:11:19,00:21:22,,Rick and Morty: Temporada 2: Casamento intergaláctico (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:21:22,Not latest view,BR (Brazil)
PAULO,2017-10-31 23:10:56,00:00:06,,Rick and Morty: Temporada 1: A poção do Rick (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:00:05,Not latest view,BR (Brazil)
PAULO,2017-10-31 22:49:51,00:20:59,,Rick and Morty: Temporada 1: A Revolta dos Meeseeks (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:20:59,Not latest view,BR (Brazil)
PAULO,2017-10-31 22:28:01,00:21:06,,Rick and Morty: Temporada 1: Realidade Virtual (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:21:00,Not latest view,BR (Brazil)
PAULO,2017-10-31 22:06:30,00:21:23,,Rick and Morty: Temporada 1: Parque das Bactérias (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:21:53,Not latest view,BR (Brazil)
PAULO,2017-10-31 21:44:24,00:21:54,,Rick and Morty: Temporada 1: Piloto (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:21:54,Not latest view,BR (Brazil)
PAULO,2017-10-31 21:44:09,00:00:06,,Rick and Morty: Temporada 2: Casamento intergaláctico (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:00:06,Not latest view,BR (Brazil)
PAULO,2017-10-27 15:55:00,00:20:55,,Rick and Morty: Temporada 2: Olha quem está expurgando (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:20:55,Not latest view,BR (Brazil)
PAULO,2017-10-27 15:32:53,00:21:18,,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:21:15,Not latest view,BR (Brazil)
PAULO,2017-10-27 14:55:05,00:23:42,,Rick and Morty: Temporada 1: Uma loja do diabo (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:22:15,Not latest view,BR (Brazil)
PAULO,2017-10-25 18:01:59,00:21:42,,Rick and Morty: Temporada 1: Realidade alternativa (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:20:49,Not latest view,BR (Brazil)
PAULO,2017-10-25 18:00:54,00:00:03,,Rick and Morty: Temporada 2: TV interdimensional (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:00:02,Not latest view,BR (Brazil)
PAULO,2017-10-25 18:00:16,00:00:02,,Rick and Morty: Temporada 1: Negócio arriscado (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:21:03,Not latest view,BR (Brazil)
PAULO,2017-10-22 22:57:16,00:00:02,,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:21:53,Not latest view,BR (Brazil)
PAULO,2017-10-22 22:42:54,00:11:57,,Rick and Morty: Temporada 1: O pequeno Gazorpazorp (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:11:45,Not latest view,BR (Brazil)
PAULO,2017-10-22 22:18:11,00:21:29,,Rick and Morty: Temporada 1: A poção do Rick (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:21:22,Not latest view,BR (Brazil)
PAULO,2017-10-22 02:58:16,00:21:01,,Rick and Morty: Temporada 1: A Revolta dos Meeseeks (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:21:01,Not latest view,BR (Brazil)
PAULO,2017-10-22 02:37:09,00:21:00,,Rick and Morty: Temporada 1: Realidade Virtual (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:20:58,Not latest view,BR (Brazil)
PAULO,2017-10-22 02:14:55,00:21:43,,Rick and Morty: Temporada 1: Piloto (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:21:44,Not latest view,BR (Brazil)
PAULO,2017-10-22 01:48:55,00:23:02,,Rick and Morty: Temporada 2: Casamento intergaláctico (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:23:02,Not latest view,BR (Brazil)
PAULO,2017-10-22 01:36:08,00:12:30,,Rick and Morty: Temporada 2: TV interdimensional (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:12:29,Not latest view,BR (Brazil)
PAULO,2017-10-22 01:35:34,00:00:23,,Rick and Morty: Temporada 2: Confusão em Little Sanchez (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:00:23,Not latest view,BR (Brazil)
PAULO,2017-10-22 01:35:21,00:00:02,,Rick and Morty: Temporada 2: Bateria esgotada (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:05:03,Not latest view,BR (Brazil)
PAULO,2017-10-22 01:12:12,00:23:00,,Rick and Morty: Temporada 2: Planeta música (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:23:00,Not latest view,BR (Brazil)
PAULO,2017-10-22 01:11:47,00:00:02,,Rick and Morty: Temporada 2: Assimilação autoerótica (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:00:01,Not latest view,BR (Brazil)
PAULO,2017-10-22 00:49:04,00:22:39,,Rick and Morty: Temporada 2: Expresso da meia-noite (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:39,Not latest view,BR (Brazil)
PAULO,2017-10-22 00:23:06,00:23:50,,Rick and Morty: Temporada 2: Fratura temporal (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:22:48,Not latest view,BR (Brazil)
PAULO,2017-10-20 09:50:05,00:00:01,,Rick and Morty: Temporada 2: Assimilação autoerótica (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:00:00,Not latest view,BR (Brazil)
PAULO,2017-10-18 19:11:30,00:21:06,,Rick and Morty: Temporada 1: Negócio arriscado (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:21:06,Not latest view,BR (Brazil)
PAULO,2017-10-18 18:49:30,00:21:54,,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:21:53,Not latest view,BR (Brazil)
PAULO,2017-10-18 18:28:54,00:19:28,,Rick and Morty: Temporada 1: Realidade Virtual (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:19:28,Not latest view,BR (Brazil)
PAULO,2017-10-18 18:28:37,00:00:01,,Rick and Morty: Temporada 2: Bateria esgotada (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:05:01,Not latest view,BR (Brazil)
PAULO,2017-10-18 18:18:20,00:05:09,,Rick and Morty: Temporada 2: Bateria esgotada (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:05:09,Not latest view,BR (Brazil)
PAULO,2017-10-18 17:57:31,00:20:38,,Rick and Morty: Temporada 2: Parasitas invasores alienígenas (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:20:38,Not latest view,BR (Brazil)
PAULO,2017-10-18 16:36:51,00:23:00,,Rick and Morty: Temporada 2: Assimilação autoerótica (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:22:55,Not latest view,BR (Brazil)
PAULO,2017-10-18 16:36:23,00:00:01,,Rick and Morty: Temporada 1: Parque das Bactérias (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:00:31,Not latest view,BR (Brazil)
PAULO,2017-10-18 16:36:14,00:00:05,,Rick and Morty: Temporada 1: Parque das Bactérias (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:00:35,Not latest view,BR (Brazil)
PAULO,2017-10-18 16:17:50,00:18:10,,Rick and Morty: Temporada 1: Cãortador de grama (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:21:51,Not latest view,BR (Brazil)
PAULO,2017-10-18 16:10:48,00:03:58,,Rick and Morty: Temporada 1: Cãortador de grama (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:03:48,Not latest view,BR (Brazil)
PAULO,2017-10-18 15:47:31,00:22:32,,Rick and Morty: Temporada 1: Piloto (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:21:55,Not latest view,BR (Brazil)
PAULO,2017-10-13 16:11:44,00:23:00,,Rick and Morty: Temporada 2: Casamento intergaláctico (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:23:01,Not latest view,BR (Brazil)
PAULO,2017-10-13 05:09:27,00:20:59,,Rick and Morty: Temporada 2: Olha quem está expurgando (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:20:59,Not latest view,BR (Brazil)
PAULO,2017-10-13 04:47:46,00:21:37,,Rick and Morty: Temporada 2: TV interdimensional (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:21:37,Not latest view,BR (Brazil)
PAULO,2017-10-13 04:24:50,00:22:50,,Rick and Morty: Temporada 2: Confusão em Little Sanchez (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:22:50,Not latest view,BR (Brazil)
PAULO,2017-10-13 03:59:36,00:22:15,,Rick and Morty: Temporada 2: Bateria esgotada (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:22:15,Not latest view,BR (Brazil)
PAULO,2017-10-13 03:36:31,00:22:59,,Rick and Morty: Temporada 2: Planeta música (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:22:59,Not latest view,BR (Brazil)
PAULO,2017-10-13 03:09:09,00:21:48,,Rick and Morty: Temporada 2: Parasitas invasores alienígenas (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:21:48,Not latest view,BR (Brazil)
PAULO,2017-10-13 02:45:07,00:22:56,,Rick and Morty: Temporada 2: Assimilação autoerótica (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:22:56,Not latest view,BR (Brazil)
PAULO,2017-10-13 02:21:36,00:22:38,,Rick and Morty: Temporada 2: Expresso da meia-noite (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:39,Not latest view,BR (Brazil)
PAULO,2017-10-13 01:55:07,00:22:49,,Rick and Morty: Temporada 2: Fratura temporal (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:22:50,Not latest view,BR (Brazil)
PAULO,2017-10-13 01:30:10,00:22:25,,Rick and Morty: Temporada 1: Negócio arriscado (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:22:26,Not latest view,BR (Brazil)
PAULO,2017-10-13 01:07:40,00:22:26,,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:22:26,Not latest view,BR (Brazil)
PAULO,2017-10-13 00:44:07,00:22:12,,Rick and Morty: Temporada 1: Uma loja do diabo (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:22:12,Not latest view,BR (Brazil)
PAULO,2017-10-13 00:21:53,00:22:10,,Rick and Morty: Temporada 1: Realidade alternativa (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:22:10,Not latest view,BR (Brazil)
PAULO,2017-10-12 23:59:45,00:21:59,,Rick and Morty: Temporada 1: O pequeno Gazorpazorp (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:21:59,Not latest view,BR (Brazil)
PAULO,2017-10-12 23:38:20,00:21:21,,Rick and Morty: Temporada 1: A poção do Rick (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:21:21,Not latest view,BR (Brazil)
PAULO,2017-10-12 23:09:37,00:20:28,,Rick and Morty: Temporada 1: A Revolta dos Meeseeks (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:20:59,Not latest view,BR (Brazil)
PAULO,2017-10-12 22:49:04,00:20:28,,Rick and Morty: Temporada 1: Realidade Virtual (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:20:58,Not latest view,BR (Brazil)
PAULO,2017-10-12 22:27:34,00:21:21,,Rick and Morty: Temporada 1: Parque das Bactérias (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:21:55,Not latest view,BR (Brazil)
PAULO,2017-10-12 22:04:46,00:21:20,,Rick and Morty: Temporada 1: Cãortador de grama (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:21:52,Not latest view,BR (Brazil)
PAULO,2017-10-12 21:41:00,00:21:53,,Rick and Morty: Temporada 1: Piloto (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:21:55,Not latest view,BR (Brazil)
PAULO,2017-08-28 22:50:31,00:01:41,,Batman - O Cavaleiro das Trevas Ressurge,,Android DefaultWidevineL3Phone Android Phone,00:01:41,00:01:41,BR (Brazil)
PAULO,2017-08-27 22:58:20,00:20:11,,Zohan – O Agente Bom de Corte,,Android DefaultWidevineL3Phone Android Phone,00:20:11,00:20:11,BR (Brazil)
PAULO,2017-08-27 22:54:22,00:03:35,,Kick-Ass: Quebrando Tudo,,Android DefaultWidevineL3Phone Android Phone,00:03:35,00:03:35,BR (Brazil)
PAULO,2017-08-26 16:43:56,02:31:45,,Watchmen - O filme,,Android DefaultWidevineL3Phone Android Phone,02:31:48,Not latest view,BR (Brazil)
PAULO,2017-08-22 23:05:00,00:02:46,,O Lobo de Wall Street,,Android DefaultWidevineL3Phone Android Phone,02:52:44,02:52:44,BR (Brazil)
PAULO,2017-08-22 22:04:37,00:57:02,,O Lobo de Wall Street,,Android DefaultWidevineL3Phone Android Phone,02:50:00,Not latest view,BR (Brazil)
PAULO,2017-08-22 21:34:46,00:24:04,,O Lobo de Wall Street,,Android DefaultWidevineL3Phone Android Phone,01:52:55,Not latest view,BR (Brazil)
PAULO,2017-08-20 13:09:08,01:28:52,,O Lobo de Wall Street,,Android DefaultWidevineL3Phone Android Phone,01:28:50,Not latest view,BR (Brazil)
PAULO,2017-08-19 23:22:11,02:29:45,,Bastardos Inglórios,,Android DefaultWidevineL3Phone Android Phone,02:29:42,02:29:42,BR (Brazil)
PAULO,2017-08-06 15:33:36,00:54:36,,Breaking Bad: Temporada 5: Felina (Episódio 16),,Android DefaultWidevineL3Phone Android Phone,00:54:36,00:54:36,BR (Brazil)
PAULO,2017-07-15 21:19:19,00:45:35,Autoplayed: user action: None; ,Better Call Saul: Temporada 2: Rebecca (Episódio 5),,Firefox PC (Cadmium),00:45:39,00:45:39,BR (Brazil)
PAULO,2017-07-15 20:19:30,00:42:50,Autoplayed: user action: None; ,Better Call Saul: Temporada 2: Gancho (Episódio 4),,Firefox PC (Cadmium),00:42:54,00:42:54,BR (Brazil)
PAULO,2017-07-15 19:30:01,00:41:51,,Better Call Saul: Temporada 2: Amarillo (Episódio 3),,Firefox PC (Cadmium),00:41:51,00:41:51,BR (Brazil)
PAULO,2017-07-09 01:49:02,00:46:58,Autoplayed: user action: None; ,Better Call Saul: Temporada 2: Torta Cremosa (Episódio 2),,Firefox PC (Cadmium),00:47:02,00:47:02,BR (Brazil)
PAULO,2017-07-09 01:01:56,00:46:45,,Better Call Saul: Temporada 2: Vivendo a vida (Episódio 1),,Firefox PC (Cadmium),00:46:43,00:46:43,BR (Brazil)
PAULO,2017-07-06 23:14:34,00:47:34,Autoplayed: user action: None; ,Breaking Bad: Temporada 1: The Cat's in the Bag (Episódio 2),,Firefox PC (Cadmium),00:47:34,Not latest view,BR (Brazil)
PAULO,2017-07-06 22:39:41,00:34:41,,Breaking Bad: Temporada 1: Piloto (Episódio 1),,Firefox PC (Cadmium),00:57:30,Not latest view,BR (Brazil)
PAULO,2017-07-06 01:26:01,00:22:50,,Breaking Bad: Temporada 1: Piloto (Episódio 1),,Firefox PC (Cadmium),00:22:50,Not latest view,BR (Brazil)
PAULO,2017-07-06 00:36:17,00:48:45,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Marco (Episódio 10),,Firefox PC (Cadmium),00:48:53,00:48:53,BR (Brazil)
PAULO,2017-07-05 23:47:15,00:47:03,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Pimento (Episódio 9),,Firefox PC (Cadmium),00:47:11,00:47:11,BR (Brazil)
PAULO,2017-07-05 22:54:06,00:47:10,,Better Call Saul: Temporada 1: Rico (Episódio 8),,Firefox PC (Cadmium),00:47:10,00:47:10,BR (Brazil)
PAULO,2017-07-02 00:42:37,00:46:37,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Bingo (Episódio 7),,Firefox PC (Cadmium),00:46:45,00:46:45,BR (Brazil)
PAULO,2017-07-02 00:00:23,00:42:03,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Passado (Episódio 6),,Firefox PC (Cadmium),00:42:11,00:42:11,BR (Brazil)
PAULO,2017-07-01 23:27:26,00:32:45,,Better Call Saul: Temporada 1: Pastor (Episódio 5),,Firefox PC (Cadmium),00:44:02,00:44:02,BR (Brazil)
PAULO,2017-06-30 18:27:35,00:11:17,,Better Call Saul: Temporada 1: Pastor (Episódio 5),,Firefox PC (Cadmium),00:11:17,Not latest view,BR (Brazil)
PAULO,2017-06-30 12:49:01,01:22:21,,Rambo IV,,Firefox PC (Cadmium),01:22:54,01:22:54,BR (Brazil)
PAULO,2017-06-25 14:15:19,00:42:35,,Better Call Saul: Temporada 1: Herói (Episódio 4),,Firefox PC (Cadmium),00:45:57,00:45:57,BR (Brazil)
PAULO,2017-06-24 23:46:22,00:10:44,,War Machine,,Firefox PC (Cadmium),00:10:42,00:10:42,BR (Brazil)
PAULO,2017-06-24 21:42:08,01:58:36,,Os Mercenários 3,,Firefox PC (Cadmium),01:58:36,01:58:36,BR (Brazil)
PAULO,2017-06-24 20:04:54,01:29:47,,Sem Ar,,Firefox PC (Cadmium),01:29:38,01:29:38,BR (Brazil)
PAULO,2017-06-22 22:13:19,00:03:24,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Herói (Episódio 4),,Firefox PC (Cadmium),00:03:32,Not latest view,BR (Brazil)
PAULO,2017-06-22 21:23:42,00:46:47,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Nacho (Episódio 3),,Firefox PC (Cadmium),00:46:55,00:46:55,BR (Brazil)
PAULO,2017-06-22 20:25:49,00:45:53,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Filho (Episódio 2),,Firefox PC (Cadmium),00:46:01,00:46:01,BR (Brazil)
PAULO,2017-06-22 19:31:56,00:52:51,,Better Call Saul: Temporada 1: Uno (Episódio 1),,Firefox PC (Cadmium),00:52:51,00:52:51,BR (Brazil)
PAULO,2017-06-22 00:53:54,01:50:39,,Tropa de Elite,,Firefox PC (Cadmium),01:50:39,01:50:39,BR (Brazil)
PAULO,2017-06-22 00:37:49,00:09:25,,War Machine,,Firefox PC (Cadmium),01:55:25,Not latest view,BR (Brazil)
PAULO,2017-06-22 00:30:26,00:01:16,,Velozes e Furiosos 7,,Firefox PC (Cadmium),00:01:16,00:01:16,BR (Brazil)
PAULO,2017-06-18 12:18:40,01:46:03,,War Machine,,Firefox PC (Cadmium),01:46:03,Not latest view,BR (Brazil)
PAULO,2017-05-25 20:42:14,00:26:43,,Marvel - Luke Cage: Temporada 1: Moment of Truth (Episódio 1),,Firefox PC (Cadmium),00:26:43,00:26:43,BR (Brazil)
PAULO,2017-05-21 02:33:11,00:54:46,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Felina (Episódio 16),,Firefox PC (Cadmium),00:54:46,Not latest view,BR (Brazil)
PAULO,2017-05-21 01:33:05,00:53:02,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Estado granito (Episódio 15),,Firefox PC (Cadmium),00:53:02,00:53:02,BR (Brazil)
PAULO,2017-05-21 00:46:17,00:46:44,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Ozymandias (Episódio 14),,Firefox PC (Cadmium),00:46:44,00:46:44,BR (Brazil)
PAULO,2017-05-21 00:36:22,00:09:30,,Breaking Bad: Temporada 5: To'hajiilee (Episódio 13),,Firefox PC (Cadmium),00:45:44,00:45:44,BR (Brazil)
PAULO,2017-05-20 23:26:46,00:36:15,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: To'hajiilee (Episódio 13),,Firefox PC (Cadmium),00:36:15,Not latest view,BR (Brazil)
PAULO,2017-05-20 22:34:52,00:46:47,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Cão raivoso (Episódio 12),,Firefox PC (Cadmium),00:46:47,00:46:47,BR (Brazil)
PAULO,2017-05-20 21:50:18,00:36:18,,Breaking Bad: Temporada 5: Confissões (Episódio 11),,Firefox PC (Cadmium),00:46:54,00:46:54,BR (Brazil)
PAULO,2017-05-20 16:55:53,00:10:11,,Breaking Bad: Temporada 5: Confissões (Episódio 11),,Firefox PC (Cadmium),00:10:39,Not latest view,BR (Brazil)
PAULO,2017-05-20 15:48:34,00:46:59,,Breaking Bad: Temporada 5: Enterrado (Episódio 10),,Firefox PC (Cadmium),00:46:59,00:46:59,BR (Brazil)
PAULO,2017-05-19 21:34:16,00:43:44,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Dinheiro sujo de sangue (Episódio 9),,Firefox PC (Cadmium),00:43:49,00:43:49,BR (Brazil)
PAULO,2017-05-19 20:41:55,00:46:50,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Planando sobre tudo (Episódio 8),,Firefox PC (Cadmium),00:46:50,00:46:50,BR (Brazil)
PAULO,2017-05-19 19:52:44,00:46:46,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Diga meu nome (Episódio 7),,Firefox PC (Cadmium),00:46:46,00:46:46,BR (Brazil)
PAULO,2017-05-19 19:03:33,00:46:52,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Aquisição (Episódio 6),,Firefox PC (Cadmium),00:46:52,00:46:52,BR (Brazil)
PAULO,2017-05-19 18:14:15,00:47:27,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Evoluir (Episódio 5),,Firefox PC (Cadmium),00:47:31,00:47:31,BR (Brazil)
PAULO,2017-05-19 17:30:53,00:42:51,,Breaking Bad: Temporada 5: Cinquenta e um (Episódio 4),,Firefox PC (Cadmium),00:46:51,00:46:51,BR (Brazil)
PAULO,2017-05-19 17:25:40,00:04:36,,Breaking Bad: Temporada 5: Cinquenta e um (Episódio 4),,Firefox PC (Cadmium),00:04:36,Not latest view,BR (Brazil)
PAULO,2017-05-19 17:09:05,00:13:14,,Breaking Bad: Temporada 5: Hazard Pay (Episódio 3),,Firefox PC (Cadmium),00:46:44,00:46:44,BR (Brazil)
PAULO,2017-05-18 00:22:34,00:33:32,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Hazard Pay (Episódio 3),,Firefox PC (Cadmium),00:33:32,Not latest view,BR (Brazil)
PAULO,2017-05-17 23:33:14,00:46:44,Autoplayed: user action: None; ,Breaking Bad: Temporada 5: Madrigal (Episódio 2),,Firefox PC (Cadmium),00:46:44,00:46:44,BR (Brazil)
PAULO,2017-05-17 22:50:39,00:42:28,,Breaking Bad: Temporada 5: Viva livre ou morra (Episódio 1),,Firefox PC (Cadmium),00:42:28,00:42:28,BR (Brazil)
PAULO,2017-05-15 00:21:14,00:48:49,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Confronto (Episódio 13),,Firefox PC (Cadmium),00:49:21,00:49:21,BR (Brazil)
PAULO,2017-05-14 23:54:23,00:26:46,,Breaking Bad: Temporada 4: Hora do fim (Episódio 12),,Firefox PC (Cadmium),00:45:27,00:45:27,BR (Brazil)
PAULO,2017-05-14 14:12:21,00:18:41,,Breaking Bad: Temporada 4: Hora do fim (Episódio 12),,Firefox PC (Cadmium),00:18:41,Not latest view,BR (Brazil)
PAULO,2017-05-14 13:17:32,00:46:33,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Cave (Episódio 11),,Firefox PC (Cadmium),00:46:33,00:46:33,BR (Brazil)
PAULO,2017-05-14 12:29:15,00:46:43,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Saúde (Episódio 10),,Firefox PC (Cadmium),00:46:43,00:46:43,BR (Brazil)
PAULO,2017-05-14 12:12:23,00:16:42,,Breaking Bad: Temporada 4: Escuta (Episódio 9),,Firefox PC (Cadmium),00:46:44,00:46:44,BR (Brazil)
PAULO,2017-05-12 01:26:54,00:30:04,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Escuta (Episódio 9),,Firefox PC (Cadmium),00:30:04,Not latest view,BR (Brazil)
PAULO,2017-05-12 00:37:57,00:46:44,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Hermanos (Episódio 8),,Firefox PC (Cadmium),00:46:44,00:46:44,BR (Brazil)
PAULO,2017-05-11 23:47:58,00:46:45,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Cachorro problemático (Episódio 7),,Firefox PC (Cadmium),00:46:45,00:46:45,BR (Brazil)
PAULO,2017-05-11 22:55:41,00:47:00,,Breaking Bad: Temporada 4: Encurralado (Episódio 6),,Firefox PC (Cadmium),00:47:00,00:47:00,BR (Brazil)
PAULO,2017-05-11 22:55:26,00:00:07,,Breaking Bad: Temporada 4: Espingarda (Episódio 5),,Firefox PC (Cadmium),00:46:47,00:46:47,BR (Brazil)
PAULO,2017-05-11 00:49:38,00:46:41,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Espingarda (Episódio 5),,Firefox PC (Cadmium),00:46:41,Not latest view,BR (Brazil)
PAULO,2017-05-11 00:03:09,00:44:44,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Frases curtas (Episódio 4),,Firefox PC (Cadmium),00:44:44,00:44:44,BR (Brazil)
PAULO,2017-05-10 23:17:10,00:45:43,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Casa em exposição (Episódio 3),,Firefox PC (Cadmium),00:45:43,00:45:43,BR (Brazil)
PAULO,2017-05-10 22:38:34,00:37:30,,Breaking Bad: Temporada 4: 38 cano curto (Episódio 2),,Firefox PC (Cadmium),00:45:27,00:45:27,BR (Brazil)
PAULO,2017-05-10 22:28:09,00:07:59,,Breaking Bad: Temporada 4: 38 cano curto (Episódio 2),,Firefox PC (Cadmium),00:07:59,Not latest view,BR (Brazil)
PAULO,2017-05-07 13:57:18,00:41:52,,Breaking Bad: Temporada 4: Estilete (Episódio 1),,Firefox PC (Cadmium),00:46:37,00:46:37,BR (Brazil)
PAULO,2017-05-07 13:50:54,00:04:47,Autoplayed: user action: None; ,Breaking Bad: Temporada 4: Estilete (Episódio 1),,Firefox PC (Cadmium),00:04:47,Not latest view,BR (Brazil)
PAULO,2017-05-07 13:01:44,00:46:42,,Breaking Bad: Temporada 3: Medida completa (Episódio 13),,Firefox PC (Cadmium),00:46:42,00:46:42,BR (Brazil)
PAULO,2017-05-06 23:31:24,00:00:03,Autoplayed: user action: None; ,Breaking Bad: Temporada 3: Medida completa (Episódio 13),,Firefox PC (Cadmium),00:00:03,Not latest view,BR (Brazil)
PAULO,2017-05-06 23:06:43,00:24:32,,Breaking Bad: Temporada 3: Medida pela metade (Episódio 12),,Firefox PC (Cadmium),00:46:41,00:46:41,BR (Brazil)
